config,p,draw,stationary,max_mod
naive (sd = 1),10,6187,FALSE,1.5967101545418565
naive (sd = 1),10,6188,FALSE,2.285143574044723
naive (sd = 1),10,6189,FALSE,2.2010043095505547
naive (sd = 1),10,6190,FALSE,1.2238105181912537
naive (sd = 1),10,6191,FALSE,1.7053806656060138
naive (sd = 1),10,6192,FALSE,1.8201767478914663
naive (sd = 1),10,6193,FALSE,1.4065427176233627
naive (sd = 1),10,6194,FALSE,3.560165958372526
naive (sd = 1),10,6195,FALSE,1.9765161808489065
naive (sd = 1),10,6196,FALSE,49.3280626532278
naive (sd = 1),10,6197,FALSE,4.897397528700724
naive (sd = 1),10,6198,FALSE,1.4180877041465276
naive (sd = 1),10,6199,FALSE,3.0580888329117144
naive (sd = 1),10,6200,FALSE,1.1146327613641354
naive (sd = 1),10,6201,FALSE,1.7365294519613563
naive (sd = 1),10,6202,FALSE,1.9733439453374055
naive (sd = 1),10,6203,FALSE,3.0139151865842546
naive (sd = 1),10,6204,FALSE,4.563436985698501
naive (sd = 1),10,6205,FALSE,1.4825381864621798
naive (sd = 1),10,6206,FALSE,1.452988301956548
naive (sd = 1),10,6207,FALSE,2.2074945246086233
naive (sd = 1),10,6208,FALSE,1.1637007539062352
naive (sd = 1),10,6209,FALSE,1.8679883026842554
naive (sd = 1),10,6210,FALSE,1.9092776664516233
naive (sd = 1),10,6211,FALSE,4.10994836664814
naive (sd = 1),10,6212,FALSE,1.4792690820458871
naive (sd = 1),10,6213,FALSE,1.9796723828399025
naive (sd = 1),10,6214,FALSE,2.434675634983616
naive (sd = 1),10,6215,FALSE,43.96003498715574
naive (sd = 1),10,6216,FALSE,28.85530054335392
naive (sd = 1),10,6217,FALSE,2.1707087844896447
naive (sd = 1),10,6218,FALSE,2.2466288232075895
naive (sd = 1),10,6219,FALSE,3.687637934443472
naive (sd = 1),10,6220,FALSE,2.4333099845576687
naive (sd = 1),10,6221,FALSE,1.5836576549743258
naive (sd = 1),10,6222,FALSE,1.3952006328063205
naive (sd = 1),10,6223,FALSE,3.5857030044358345
naive (sd = 1),10,6224,FALSE,3.5857030044358345
naive (sd = 1),10,6225,FALSE,1.5793880587065754
naive (sd = 1),10,6226,FALSE,2.1299248949445895
naive (sd = 1),10,6227,FALSE,2.6797806108391646
naive (sd = 1),10,6228,FALSE,2.0726022500762844
naive (sd = 1),10,6229,FALSE,2.9948707834866095
naive (sd = 1),10,6230,FALSE,1.2849260219848506
naive (sd = 1),10,6231,FALSE,1.4635493194798574
naive (sd = 1),10,6232,FALSE,1.987870604444295
naive (sd = 1),10,6233,FALSE,16.968830042978556
naive (sd = 1),10,6234,FALSE,3.541169809208032
naive (sd = 1),10,6235,FALSE,1.8529712255006252
naive (sd = 1),10,6236,FALSE,1.5593886788356848
naive (sd = 1),10,6237,FALSE,1.8863815037120275
naive (sd = 1),10,6238,FALSE,4.243788303260951
naive (sd = 1),10,6239,FALSE,12.655083723545586
naive (sd = 1),10,6240,FALSE,2.143169309611773
naive (sd = 1),10,6241,FALSE,1.1041899629165381
naive (sd = 1),10,6242,FALSE,1.766833943860462
naive (sd = 1),10,6243,FALSE,1.8194452900113463
naive (sd = 1),10,6244,FALSE,1.5496913362731235
naive (sd = 1),10,6245,FALSE,1.2695931354680212
naive (sd = 1),10,6246,FALSE,1.160980945510271
naive (sd = 1),10,6247,FALSE,1.8261373417363922
naive (sd = 1),10,6248,FALSE,2.7619965394167294
naive (sd = 1),10,6249,FALSE,2.2760325832288544
naive (sd = 1),10,6250,FALSE,2.3395952438836054
naive (sd = 1),10,6251,FALSE,1.7606157554579425
naive (sd = 1),10,6252,FALSE,3.938257449528516
naive (sd = 1),10,6253,FALSE,2.210808122508422
naive (sd = 1),10,6254,FALSE,2.1124401242352757
naive (sd = 1),10,6255,FALSE,2.3234853852742012
naive (sd = 1),10,6256,FALSE,1.3852293158251592
naive (sd = 1),10,6257,FALSE,1.7173230635913546
naive (sd = 1),10,6258,FALSE,1.6577679367059883
naive (sd = 1),10,6259,FALSE,2.2264222369351025
naive (sd = 1),10,6260,FALSE,1.4495992076273967
naive (sd = 1),10,6261,FALSE,2.523409002841286
naive (sd = 1),10,6262,FALSE,4.4460894862720615
naive (sd = 1),10,6263,FALSE,1.1586839021684412
naive (sd = 1),10,6264,FALSE,12.129093396483354
naive (sd = 1),10,6265,FALSE,5.91972531927426
naive (sd = 1),10,6266,FALSE,3.763486998707342
naive (sd = 1),10,6267,FALSE,8.60647794788532
naive (sd = 1),10,6268,FALSE,1.0111842226580452
naive (sd = 1),10,6269,FALSE,1.3819265530858647
naive (sd = 1),10,6270,FALSE,1.3506772235497935
naive (sd = 1),10,6271,FALSE,1.2051774163982523
naive (sd = 1),10,6272,FALSE,1.6646322591632385
naive (sd = 1),10,6273,FALSE,1.9527419869130003
naive (sd = 1),10,6274,FALSE,2.669042438531616
naive (sd = 1),10,6275,FALSE,3.349861338097959
naive (sd = 1),10,6276,FALSE,1.3009302825140026
naive (sd = 1),10,6277,FALSE,1.5131976737712003
naive (sd = 1),10,6278,FALSE,3.782072921434841
naive (sd = 1),10,6279,FALSE,1.6542123633835297
naive (sd = 1),10,6280,FALSE,2.1416210319831768
naive (sd = 1),10,6281,FALSE,3.876206211288157
naive (sd = 1),10,6282,FALSE,7.079310339634232
naive (sd = 1),10,6283,FALSE,1.3244939373371396
naive (sd = 1),10,6284,FALSE,1.4318723166941858
naive (sd = 1),10,6285,FALSE,2.6978052113439586
naive (sd = 1),10,6286,FALSE,1.3426782204247933
naive (sd = 1),10,6287,FALSE,1.9535884694214884
naive (sd = 1),10,6288,FALSE,2.7753219671938067
naive (sd = 1),10,6289,FALSE,1.6369609772939215
naive (sd = 1),10,6290,FALSE,1.1862469755743317
naive (sd = 1),10,6291,FALSE,1.1104478927090167
naive (sd = 1),10,6292,FALSE,1.1673204523471177
naive (sd = 1),10,6293,FALSE,1.1318105322624683
naive (sd = 1),10,6294,FALSE,1.6684266444286884
naive (sd = 1),10,6295,FALSE,5.508034951451734
naive (sd = 1),10,6296,FALSE,1.6095019305154088
naive (sd = 1),10,6297,FALSE,1.5836612994225407
naive (sd = 1),10,6298,FALSE,1.222579952672824
naive (sd = 1),10,6299,FALSE,5.071667303323805
naive (sd = 1),10,6300,FALSE,1.6813666106051277
naive (sd = 1),10,6301,FALSE,2.303572640688043
naive (sd = 1),10,6302,FALSE,4.7497314827568395
naive (sd = 1),10,6303,FALSE,1.6995227976144849
naive (sd = 1),10,6304,FALSE,1.6283950236680653
naive (sd = 1),10,6305,FALSE,2.2156769647030927
naive (sd = 1),10,6306,FALSE,1.092600363377964
naive (sd = 1),10,6307,FALSE,1.204730533468392
naive (sd = 1),10,6308,FALSE,1.2871272627597863
naive (sd = 1),10,6309,FALSE,2.903470458717229
naive (sd = 1),10,6310,FALSE,1.3640979727852554
naive (sd = 1),10,6311,FALSE,1.177834787226527
naive (sd = 1),10,6312,FALSE,2.0455284875128545
naive (sd = 1),10,6313,FALSE,35.75886348390738
naive (sd = 1),10,6314,FALSE,1.8790386334756448
naive (sd = 1),10,6315,FALSE,1.6944603973611538
naive (sd = 1),10,6316,FALSE,1.5134743511629698
naive (sd = 1),10,6317,FALSE,1.6806149564138142
naive (sd = 1),10,6318,FALSE,1.4465700687792336
naive (sd = 1),10,6319,FALSE,1.8118395700272176
naive (sd = 1),10,6320,FALSE,1.52327543149227
naive (sd = 1),10,6321,FALSE,21.26689560763122
naive (sd = 1),10,6322,FALSE,1.7634699021978466
naive (sd = 1),10,6323,FALSE,4.548059776116988
naive (sd = 1),10,6324,FALSE,4.0768322637258025
naive (sd = 1),10,6325,FALSE,1.1774493778068436
naive (sd = 1),10,6326,FALSE,1.6053017546701793
naive (sd = 1),10,6327,FALSE,2.1692350599617285
naive (sd = 1),10,6328,FALSE,1.3242659711235272
naive (sd = 1),10,6329,FALSE,3.2479849629015343
naive (sd = 1),10,6330,FALSE,2.5562016482159007
naive (sd = 1),10,6331,FALSE,2.1560145087730636
naive (sd = 1),10,6332,FALSE,1.7043897464445632
naive (sd = 1),10,6333,FALSE,2.2658463893905
naive (sd = 1),10,6334,FALSE,2.495386128719695
naive (sd = 1),10,6335,FALSE,1.2307500224822512
naive (sd = 1),10,6336,FALSE,1.1352161147742281
naive (sd = 1),10,6337,FALSE,1.5038688661205128
naive (sd = 1),10,6338,FALSE,18.93744048845726
naive (sd = 1),10,6339,FALSE,1.3606621197567021
naive (sd = 1),10,6340,FALSE,1.3043727899024746
naive (sd = 1),10,6341,FALSE,1.1049467547232
naive (sd = 1),10,6342,FALSE,1.2011394068203796
naive (sd = 1),10,6343,FALSE,1.3625521808780832
naive (sd = 1),10,6344,FALSE,7.838908074594901
naive (sd = 1),10,6345,FALSE,1.3855540332665444
naive (sd = 1),10,6346,FALSE,1.4514921460558545
naive (sd = 1),10,6347,FALSE,1.895999537467594
naive (sd = 1),10,6348,FALSE,1.309351370402362
naive (sd = 1),10,6349,FALSE,1.6481031715981973
naive (sd = 1),10,6350,FALSE,1.4021603337715933
naive (sd = 1),10,6351,FALSE,1.186531142312716
naive (sd = 1),10,6352,FALSE,1.1846995620288348
naive (sd = 1),10,6353,FALSE,1.518541825833132
naive (sd = 1),10,6354,FALSE,1.610408087396786
naive (sd = 1),10,6355,FALSE,1.2775484766066534
naive (sd = 1),10,6356,FALSE,1.2266446774910416
naive (sd = 1),10,6357,FALSE,1.517370848676053
naive (sd = 1),10,6358,FALSE,1.2641026880068689
naive (sd = 1),10,6359,FALSE,1.0806394952818896
naive (sd = 1),10,6360,FALSE,1.2995901826949057
naive (sd = 1),10,6361,FALSE,1.5608009037015977
naive (sd = 1),10,6362,FALSE,1.790632540335722
naive (sd = 1),10,6363,FALSE,4.088268738679962
naive (sd = 1),10,6364,FALSE,1.6347842642045003
naive (sd = 1),10,6365,FALSE,1.3587515907082526
naive (sd = 1),10,6366,FALSE,1.3877774905133449
naive (sd = 1),10,6367,FALSE,1.2993572422656405
naive (sd = 1),10,6368,FALSE,1.9495904653450176
naive (sd = 1),10,6369,FALSE,1.2101786243553718
naive (sd = 1),10,6370,FALSE,1.8424428478732082
naive (sd = 1),10,6371,FALSE,1.6278074433739442
naive (sd = 1),10,6372,FALSE,1.215812537087776
naive (sd = 1),10,6373,FALSE,1.051105692919741
naive (sd = 1),10,6374,FALSE,1.120248688198478
naive (sd = 1),10,6375,FALSE,1.3747701918759072
naive (sd = 1),10,6376,FALSE,2.048368133077841
naive (sd = 1),10,6377,FALSE,1.8612935039765706
naive (sd = 1),10,6378,FALSE,2.3670752259306584
naive (sd = 1),10,6379,FALSE,2.317812813395205
naive (sd = 1),10,6380,FALSE,2.6058100083142643
naive (sd = 1),10,6381,FALSE,1.2667767588181005
naive (sd = 1),10,6382,FALSE,1.351433660565765
naive (sd = 1),10,6383,FALSE,3.1200444136671286
naive (sd = 1),10,6384,FALSE,2.599775351568155
naive (sd = 1),10,6385,FALSE,1.1904155472930658
naive (sd = 1),10,6386,FALSE,3.8058386314626103
naive (sd = 1),10,6387,FALSE,3.064234754679838
naive (sd = 1),10,6388,FALSE,2.2330948078116095
naive (sd = 1),10,6389,FALSE,1.7295822077245617
naive (sd = 1),10,6390,FALSE,3.7234836665034154
naive (sd = 1),10,6391,FALSE,1.2834487608799077
naive (sd = 1),10,6392,FALSE,1.2702173912153485
naive (sd = 1),10,6393,FALSE,1.7441757386701988
naive (sd = 1),10,6394,FALSE,2.225424958845611
naive (sd = 1),10,6395,FALSE,1.5229875288820498
naive (sd = 1),10,6396,FALSE,1.0782696094799826
naive (sd = 1),10,6397,FALSE,1.5263511049039482
naive (sd = 1),10,6398,FALSE,1.2688763700738583
naive (sd = 1),10,6399,FALSE,10.224970173914235
naive (sd = 1),10,6400,FALSE,1.558579473133198
naive (sd = 1),10,6401,FALSE,1.271776379829866
naive (sd = 1),10,6402,FALSE,1.4201083193149082
naive (sd = 1),10,6403,FALSE,1.4585676853732454
naive (sd = 1),10,6404,FALSE,5.287790579601675
naive (sd = 1),10,6405,FALSE,1.896104398927196
naive (sd = 1),10,6406,FALSE,1.8338933559250716
naive (sd = 1),10,6407,FALSE,2.60221977066934
naive (sd = 1),10,6408,FALSE,1.5079819077285808
naive (sd = 1),10,6409,FALSE,2.9513829579070916
naive (sd = 1),10,6410,FALSE,2.9513829579070916
naive (sd = 1),10,6411,FALSE,4.171772241320401
naive (sd = 1),10,6412,FALSE,1.453460668148864
naive (sd = 1),10,6413,FALSE,1.3679534102688724
naive (sd = 1),10,6414,FALSE,1.162798585793771
naive (sd = 1),10,6415,FALSE,3.684888195403215
naive (sd = 1),10,6416,FALSE,3.7459779421063604
naive (sd = 1),10,6417,FALSE,1.554652144322508
naive (sd = 1),10,6418,FALSE,1.329725779710946
naive (sd = 1),10,6419,FALSE,1.6524943409476847
naive (sd = 1),10,6420,FALSE,1.6524943409476847
naive (sd = 1),10,6421,FALSE,4.736281525643118
naive (sd = 1),10,6422,FALSE,1.8923033162689722
naive (sd = 1),10,6423,FALSE,1.4152840853841304
naive (sd = 1),10,6424,FALSE,1.3922691869826855
naive (sd = 1),10,6425,FALSE,53.08411675199453
naive (sd = 1),10,6426,FALSE,2.683173512781728
naive (sd = 1),10,6427,FALSE,10.640632156288884
naive (sd = 1),10,6428,FALSE,1.0764784473468418
naive (sd = 1),10,6429,FALSE,1.9784123083782281
naive (sd = 1),10,6430,FALSE,2.7134628083619186
naive (sd = 1),10,6431,FALSE,2.5497760721808143
naive (sd = 1),10,6432,FALSE,4.8703756663519044
naive (sd = 1),10,6433,FALSE,7.463210084342104
naive (sd = 1),10,6434,FALSE,1.3737455687547957
naive (sd = 1),10,6435,FALSE,1.0659553148936867
naive (sd = 1),10,6436,FALSE,1.223825343434718
naive (sd = 1),10,6437,FALSE,1.4394014118112963
naive (sd = 1),10,6438,FALSE,1.3057386511217721
naive (sd = 1),10,6439,FALSE,6.045530786073311
naive (sd = 1),10,6440,FALSE,1.4382839388647148
naive (sd = 1),10,6441,FALSE,1.216354169496468
naive (sd = 1),10,6442,FALSE,1.1564498599820354
naive (sd = 1),10,6443,FALSE,1.5697965337761386
naive (sd = 1),10,6444,FALSE,1.5646110068116732
naive (sd = 1),10,6445,FALSE,1.0745091171459311
naive (sd = 1),10,6446,FALSE,1.5338897362831778
naive (sd = 1),10,6447,FALSE,2.228859086785885
naive (sd = 1),10,6448,FALSE,6.3454184658832675
naive (sd = 1),10,6449,FALSE,95.34116004333157
naive (sd = 1),10,6450,FALSE,4.93043075365524
naive (sd = 1),10,6451,FALSE,1.4353205893961258
naive (sd = 1),10,6452,FALSE,1.4818973976662264
naive (sd = 1),10,6453,FALSE,1.4818973976662264
naive (sd = 1),10,6454,FALSE,1.5957450098269446
naive (sd = 1),10,6455,FALSE,1.363486887973199
naive (sd = 1),10,6456,FALSE,1.221192600719835
naive (sd = 1),10,6457,FALSE,1.1602437991452916
naive (sd = 1),10,6458,FALSE,2.196541998495158
naive (sd = 1),10,6459,FALSE,1.4243069924134886
naive (sd = 1),10,6460,FALSE,1.2116337224431326
naive (sd = 1),10,6461,FALSE,1.4626230680033196
naive (sd = 1),10,6462,FALSE,9.789755708008862
naive (sd = 1),10,6463,FALSE,2.141199475034635
naive (sd = 1),10,6464,FALSE,1.9012819777500187
naive (sd = 1),10,6465,FALSE,2.1301490286256346
naive (sd = 1),10,6466,FALSE,1.225870272325609
naive (sd = 1),10,6467,FALSE,1.225870272325609
naive (sd = 1),10,6468,FALSE,1.5439156701510999
naive (sd = 1),10,6469,FALSE,3.3597867116087596
naive (sd = 1),10,6470,FALSE,6.499716089676013
naive (sd = 1),10,6471,FALSE,1.7850978745715997
naive (sd = 1),10,6472,FALSE,2.270896098087282
naive (sd = 1),10,6473,FALSE,1.6093009139314318
naive (sd = 1),10,6474,FALSE,1.542039993900112
naive (sd = 1),10,6475,FALSE,1.650682319196499
naive (sd = 1),10,6476,FALSE,1.4435942325035411
naive (sd = 1),10,6477,FALSE,1.1957912831902326
naive (sd = 1),10,6478,FALSE,1.2787968934576048
naive (sd = 1),10,6479,FALSE,1.2548350294383568
naive (sd = 1),10,6480,FALSE,2.8271307469397393
naive (sd = 1),10,6481,FALSE,1.730409598687772
naive (sd = 1),10,6482,FALSE,2.208743481527787
naive (sd = 1),10,6483,FALSE,4.21964900943575
naive (sd = 1),10,6484,FALSE,1.767987273794623
naive (sd = 1),10,6485,FALSE,1.881814985847174
naive (sd = 1),10,6486,FALSE,1.6122710270501384
naive (sd = 1),10,6487,FALSE,1.6871282563489909
naive (sd = 1),10,6488,FALSE,1.2423705291657658
naive (sd = 1),10,6489,FALSE,3.324665229641288
naive (sd = 1),10,6490,FALSE,1.596871774292277
naive (sd = 1),10,6491,FALSE,14.486331856380763
naive (sd = 1),10,6492,FALSE,3.313433222853839
naive (sd = 1),10,6493,FALSE,2.275136339703174
naive (sd = 1),10,6494,FALSE,2.4475661733240672
naive (sd = 1),10,6495,FALSE,2.4313320489493697
naive (sd = 1),10,6496,FALSE,1.3150811756795873
naive (sd = 1),10,6497,FALSE,1.4304045285297422
naive (sd = 1),10,6498,FALSE,1.6211046353292353
naive (sd = 1),10,6499,FALSE,1.7133660076390729
naive (sd = 1),10,6500,FALSE,1.1405937157814683
naive (sd = 1),10,6501,FALSE,1.3109633912960752
naive (sd = 1),10,6502,FALSE,1.2392260374589443
naive (sd = 1),10,6503,FALSE,1.6871443710959984
naive (sd = 1),10,6504,FALSE,1.458324604243106
naive (sd = 1),10,6505,FALSE,2.7088955940070227
naive (sd = 1),10,6506,FALSE,183.33698013201848
naive (sd = 1),10,6507,FALSE,1.3164936171111616
naive (sd = 1),10,6508,FALSE,1.1731827548930756
naive (sd = 1),10,6509,FALSE,1.5121083926508687
naive (sd = 1),10,6510,FALSE,1.460610756777866
naive (sd = 1),10,6511,FALSE,1.6484115044639562
naive (sd = 1),10,6512,FALSE,1.6222993581373069
naive (sd = 1),10,6513,FALSE,1.2875559701461226
naive (sd = 1),10,6514,FALSE,1.3448283611513323
naive (sd = 1),10,6515,FALSE,1.1821312430321735
naive (sd = 1),10,6516,FALSE,2.227708578558006
naive (sd = 1),10,6517,FALSE,2.863391154475254
naive (sd = 1),10,6518,FALSE,1.66552337303367
naive (sd = 1),10,6519,FALSE,1.061829289865952
naive (sd = 1),10,6520,FALSE,1.1486039158995731
naive (sd = 1),10,6521,FALSE,1.178986151529579
naive (sd = 1),10,6522,FALSE,1.667849412123485
naive (sd = 1),10,6523,FALSE,1.2091161215439985
naive (sd = 1),10,6524,FALSE,1.2165855945778496
naive (sd = 1),10,6525,FALSE,1.1209715790569217
naive (sd = 1),10,6526,FALSE,1.4868782895729196
naive (sd = 1),10,6527,FALSE,1.0951806542469218
naive (sd = 1),10,6528,FALSE,1.2028288921674235
naive (sd = 1),10,6529,FALSE,1.4967377391942225
naive (sd = 1),10,6530,FALSE,2.155183783982201
naive (sd = 1),10,6531,FALSE,3.937637897429342
naive (sd = 1),10,6532,FALSE,26.724152950390177
naive (sd = 1),10,6533,FALSE,2.0732595107920138
naive (sd = 1),10,6534,FALSE,2.964516260248437
naive (sd = 1),10,6535,FALSE,2.6049500810682016
naive (sd = 1),10,6536,FALSE,1.404752920120683
naive (sd = 1),10,6537,FALSE,1.3336778690470743
naive (sd = 1),10,6538,FALSE,1.4685941743958444
naive (sd = 1),10,6539,FALSE,1.5251454566305749
naive (sd = 1),10,6540,FALSE,1.3428458407334432
naive (sd = 1),10,6541,FALSE,1.6396817295073505
naive (sd = 1),10,6542,FALSE,1.8077072440046846
naive (sd = 1),10,6543,FALSE,2.357771904565893
naive (sd = 1),10,6544,FALSE,1.8843399367940197
naive (sd = 1),10,6545,FALSE,30.624921813956902
naive (sd = 1),10,6546,FALSE,3.1034013459606755
naive (sd = 1),10,6547,FALSE,12.434791990432673
naive (sd = 1),10,6548,FALSE,3.2234061747559974
naive (sd = 1),10,6549,FALSE,1.7508106630229603
naive (sd = 1),10,6550,FALSE,2.063180102564827
naive (sd = 1),10,6551,FALSE,4.174877916934623
naive (sd = 1),10,6552,FALSE,2.500414160816907
naive (sd = 1),10,6553,FALSE,2.090948934339856
naive (sd = 1),10,6554,FALSE,1.1789750558418697
naive (sd = 1),10,6555,FALSE,1.154871065220761
naive (sd = 1),10,6556,FALSE,1.1084022769168558
naive (sd = 1),10,6557,FALSE,1.4353595653543216
naive (sd = 1),10,6558,FALSE,1.3252394221008117
naive (sd = 1),10,6559,FALSE,5.024065050296022
naive (sd = 1),10,6560,FALSE,1.2546291820008335
naive (sd = 1),10,6561,FALSE,3.2080652745906817
naive (sd = 1),10,6562,FALSE,1.3267233263034235
naive (sd = 1),10,6563,FALSE,1.1495337577060531
naive (sd = 1),10,6564,FALSE,1.2086437713093048
naive (sd = 1),10,6565,FALSE,2.0807244824128337
naive (sd = 1),10,6566,FALSE,2.0807244824128337
naive (sd = 1),10,6567,FALSE,1.1622046581870702
naive (sd = 1),10,6568,FALSE,1.634429423254431
naive (sd = 1),10,6569,FALSE,3.1938247636386397
naive (sd = 1),10,6570,FALSE,3.792849318933954
naive (sd = 1),10,6571,FALSE,3.1427215388141176
naive (sd = 1),10,6572,FALSE,2.423433314754344
naive (sd = 1),10,6573,FALSE,1.2873226340398385
naive (sd = 1),10,6574,FALSE,7.861608229242254
naive (sd = 1),10,6575,FALSE,1.822153147139763
naive (sd = 1),10,6576,FALSE,1.654928398982604
naive (sd = 1),10,6577,FALSE,2.301134485042103
naive (sd = 1),10,6578,FALSE,1.3020990370161056
naive (sd = 1),10,6579,FALSE,1.2618724562954238
naive (sd = 1),10,6580,FALSE,1.3880399155384673
naive (sd = 1),10,6581,FALSE,2.7555895770304724
naive (sd = 1),10,6582,FALSE,7.115971277946248
naive (sd = 1),10,6583,FALSE,3.6613986424373017
naive (sd = 1),10,6584,FALSE,1.2672202702247712
naive (sd = 1),10,6585,FALSE,4.891461472353955
naive (sd = 1),10,6586,FALSE,17.51036009215145
naive (sd = 1),10,6587,FALSE,1.1323980020832594
naive (sd = 1),10,6588,FALSE,2.197122053014311
naive (sd = 1),10,6589,FALSE,1.4202735076016741
naive (sd = 1),10,6590,FALSE,1.3679296243891677
naive (sd = 1),10,6591,FALSE,1.107310266741306
naive (sd = 1),10,6592,FALSE,1.765427828640439
naive (sd = 1),10,6593,FALSE,4.462094169342687
naive (sd = 1),10,6594,FALSE,2.9175496114544583
naive (sd = 1),10,6595,FALSE,3.337801898125355
naive (sd = 1),10,6596,FALSE,8.751672683699514
naive (sd = 1),10,6597,FALSE,3.2514961167243
naive (sd = 1),10,6598,FALSE,2.2077384126390673
naive (sd = 1),10,6599,FALSE,2.4321198720434687
naive (sd = 1),10,6600,FALSE,9.210024786145002
naive (sd = 1),10,6601,FALSE,6.996019726301035
naive (sd = 1),10,6602,FALSE,6.670738930258889
naive (sd = 1),10,6603,FALSE,3.1539686776959313
naive (sd = 1),10,6604,FALSE,1.5755694870024934
naive (sd = 1),10,6605,FALSE,1.4540760629215568
naive (sd = 1),10,6606,FALSE,2.1904483626002174
naive (sd = 1),10,6607,FALSE,5.166329223182277
naive (sd = 1),10,6608,FALSE,1.5736472024344839
naive (sd = 1),10,6609,FALSE,1.819732421396089
naive (sd = 1),10,6610,FALSE,4.57991757914262
naive (sd = 1),10,6611,FALSE,1.8125007976995104
naive (sd = 1),10,6612,FALSE,1.1064782240355022
naive (sd = 1),10,6613,FALSE,1.4159800635841155
naive (sd = 1),10,6614,FALSE,7.8891153937350325
naive (sd = 1),10,6615,FALSE,2.9921269747889254
naive (sd = 1),10,6616,FALSE,1.930939075512735
naive (sd = 1),10,6617,FALSE,2.083288720952698
naive (sd = 1),10,6618,FALSE,1.209745441613918
naive (sd = 1),10,6619,FALSE,1.2719452302014593
naive (sd = 1),10,6620,FALSE,1.127286817714622
naive (sd = 1),10,6621,FALSE,2.5815495078713946
naive (sd = 1),10,6622,FALSE,2.0596837660753047
naive (sd = 1),10,6623,FALSE,2.5768486252380227
naive (sd = 1),10,6624,FALSE,1.1565061868551005
naive (sd = 1),10,6625,FALSE,1.3044780901811743
naive (sd = 1),10,6626,FALSE,1.1863444094018125
naive (sd = 1),10,6627,FALSE,1.8407991641581485
naive (sd = 1),10,6628,FALSE,3.6679270226000953
naive (sd = 1),10,6629,FALSE,2.713128362966406
naive (sd = 1),10,6630,FALSE,1.535601255771251
naive (sd = 1),10,6631,FALSE,8.450668265150743
naive (sd = 1),10,6632,FALSE,1.8194478748451908
naive (sd = 1),10,6633,FALSE,3.8426088993611973
naive (sd = 1),10,6634,FALSE,1.442320142384534
naive (sd = 1),10,6635,FALSE,1.5415857953668073
naive (sd = 1),10,6636,FALSE,2.906162263515874
naive (sd = 1),10,6637,FALSE,1.1984839795771642
naive (sd = 1),10,6638,FALSE,1.3513810578809857
naive (sd = 1),10,6639,FALSE,7.676524230047268
naive (sd = 1),10,6640,FALSE,3.4511878680021235
naive (sd = 1),10,6641,FALSE,3.224676489075283
naive (sd = 1),10,6642,FALSE,3.133454292378188
naive (sd = 1),10,6643,FALSE,6.296055651952152
naive (sd = 1),10,6644,FALSE,2.054217836501642
naive (sd = 1),10,6645,FALSE,2.5514863109712813
naive (sd = 1),10,6646,FALSE,1.283675257022266
naive (sd = 1),10,6647,FALSE,1.2134918028594541
naive (sd = 1),10,6648,FALSE,1.3055563930741692
naive (sd = 1),10,6649,FALSE,1.218316638328613
naive (sd = 1),10,6650,FALSE,1.1531559293981428
naive (sd = 1),10,6651,FALSE,1.398289455027549
naive (sd = 1),10,6652,FALSE,2.6955920486249885
naive (sd = 1),10,6653,FALSE,1.0788557380821164
naive (sd = 1),10,6654,FALSE,1.4516829321663125
naive (sd = 1),10,6655,FALSE,1.1931399229644464
naive (sd = 1),10,6656,FALSE,1.8400478059910181
naive (sd = 1),10,6657,FALSE,2.104761831119008
naive (sd = 1),10,6658,FALSE,1.494250935501835
naive (sd = 1),10,6659,FALSE,6.936798381534862
naive (sd = 1),10,6660,FALSE,9.023329335558078
naive (sd = 1),10,6661,FALSE,1.5321624513285417
naive (sd = 1),10,6662,FALSE,1.1067989281289643
naive (sd = 1),10,6663,FALSE,2.042451465945915
naive (sd = 1),10,6664,FALSE,1.292961844325873
naive (sd = 1),10,6665,FALSE,1.7168578264264465
naive (sd = 1),10,6666,FALSE,1.2788093561808023
naive (sd = 1),10,6667,FALSE,1.81863605969578
naive (sd = 1),10,6668,FALSE,2.909041581223746
naive (sd = 1),10,6669,FALSE,1.4062097801419782
naive (sd = 1),10,6670,FALSE,1.4370344907172188
naive (sd = 1),10,6671,FALSE,2.689254040426605
naive (sd = 1),10,6672,FALSE,1.3590174862403044
naive (sd = 1),10,6673,FALSE,1.3590174862403044
naive (sd = 1),10,6674,FALSE,11.619980852725009
naive (sd = 1),10,6675,FALSE,3.251299630912847
naive (sd = 1),10,6676,FALSE,3.7537271579646143
naive (sd = 1),10,6677,FALSE,21.918862948362015
naive (sd = 1),10,6678,FALSE,2.9292655668727843
naive (sd = 1),10,6679,FALSE,1.1733653858136728
naive (sd = 1),10,6680,FALSE,1.2739760851097066
naive (sd = 1),10,6681,FALSE,2.452609817803689
naive (sd = 1),10,6682,FALSE,9.349478576284932
naive (sd = 1),10,6683,FALSE,1.5432234309890247
naive (sd = 1),10,6684,FALSE,1.401892450480169
naive (sd = 1),10,6685,FALSE,1.2880576578019205
naive (sd = 1),10,6686,FALSE,1.7501160035277994
naive (sd = 1),10,6687,FALSE,16.771784210307292
naive (sd = 1),10,6688,FALSE,12.216274763543442
naive (sd = 1),10,6689,FALSE,9.084696398685512
naive (sd = 1),10,6690,FALSE,1.74940222913712
naive (sd = 1),10,6691,FALSE,1.3971492555773382
naive (sd = 1),10,6692,FALSE,1.72124791795661
